journal|year|author|repec
American Economic Review|2011|Yuting Zhang|pzh829
American Economic Review|2011|Joseph P. Newhouse|pne27
American Economic Review|2011|Katherine Baicker|none
American Economic Review|2011|Nicolas Coeurdacier|pco481
American Economic Review|2011|Helene Rey|pre8
American Economic Review|2011|Pablo Winant|pwi205
American Economic Review|2011|Tarek A. Hassan|pha489
American Economic Review|2011|Thomas M. Mertens|pme415
American Economic Review|2011|Xavier Gabaix|pga174
American Economic Review|2011|Philippe Bacchetta|pba111
American Economic Review|2011|Cedric Tille|pti5
American Economic Review|2011|Eric van Wincoop|pva387
American Economic Review|2011|Karel Mertens|pme280
American Economic Review|2011|Morten O. Ravn|pra16
American Economic Review|2011|Emir Kamenica|none
American Economic Review|2011|Sendhil Mullainathan|pmu103
American Economic Review|2011|Richard Thaler|pth67
American Economic Review|2011|George Loewenstein|plo51
American Economic Review|2011|Daylian M. Cain|none
American Economic Review|2011|Sunita Sah|plo51
American Economic Review|2011|Lauren E. Willis|none
American Economic Review|2011|Janet Currie|pcu13
American Economic Review|2011|Michael Greenstone|pgr38
American Economic Review|2011|Enrico Moretti|pmo392
American Economic Review|2011|W. Reed Walker|pwa410
American Economic Review|2011|Joshua Graff Zivin|pgr314
American Economic Review|2011|Matthew Neidell|pne362
American Economic Review|2011|Wolfram Schlenker|psc210
American Economic Review|2011|Michael R. Ransom|pra409
American Economic Review|2011|Val E. Lambson|pla235
American Economic Review|2011|Torberg Falch|pfa42
American Economic Review|2011|Michael J. Hilmer|none
American Economic Review|2011|Christiana E. Hilmer|none
American Economic Review|2011|Raj Chetty|pch161
American Economic Review|2011|Adam Guren|pgu538
American Economic Review|2011|Day Manoli|pma1770
American Economic Review|2011|Andrea Weber|pwe32
American Economic Review|2011|Yongsung Chang|pch20
American Economic Review|2011|Sun-Bin Kim|pki155
American Economic Review|2011|Kyooho Kwon|pki155
American Economic Review|2011|Richard Rogerson|pro53
American Economic Review|2011|Richard Blundell|pbl81
American Economic Review|2011|Antoine Bozio|pbo439
American Economic Review|2011|Guy Laroque|pla208
American Economic Review|2011|Lars Ljungqvist|plj7
American Economic Review|2011|Thomas J. Sargent|psa83
American Economic Review|2011|Yuriy Gorodnichenko|pgo175
American Economic Review|2011|Gerard Roland|pro20
American Economic Review|2011|Alberto Alesina|pal207
American Economic Review|2011|Paola Giuliano|pgi66
American Economic Review|2011|Nathan Nunn|pnu17
American Economic Review|2011|Pauline Grosjean|pgr209
American Economic Review|2011|Pamela Jakiela|pja260
American Economic Review|2011|Stepan Jurajda|pju20
American Economic Review|2011|Daniel Munich|pba668
American Economic Review|2011|Daniel Munich|pba668
American Economic Review|2011|Gabor Kertesi|pke76
American Economic Review|2011|Gabor Kertesi|pke76
American Economic Review|2011|Gabor Kezdi|pke76
American Economic Review|2011|Ott Toomet|none
American Economic Review|2011|Patrick Kline|pkl131
American Economic Review|2011|Bryan S. Graham|pgr95
American Economic Review|2011|Keisuke Hirano|phi11
American Economic Review|2011|Thomas MaCurdy|none
American Economic Review|2011|Xiaohong Chen|pch1746
American Economic Review|2011|David Card|pca271
American Economic Review|2011|Kenneth G. Elzinga|pel120
American Economic Review|2011|David E. Mills|none
American Economic Review|2011|John Pencavel|ppe335
American Economic Review|2011|Warren Whatley|pwh40
American Economic Review|2011|Rob Gillezeau|pgi307
American Economic Review|2011|Hassan Y. Aly|none
American Economic Review|2011|Mark C. Strazicich|pst160
American Economic Review|2011|Catalina Amuedo-Dorantes|pam57
American Economic Review|2011|Susan Pozo|ppo83
American Economic Review|2011|Dina Shatnawi|none
American Economic Review|2011|Ronald Oaxaca|poa2
American Economic Review|2011|Michael Ransom|pra409
American Economic Review|2011|Alberto Davila|none
American Economic Review|2011|Marie T. Mora|none
American Economic Review|2011|Sue K. Stockly|none
American Economic Review|2011|Andrew J. Hussey|pgg3
American Economic Review|2011|Andrew J. Hussey|pgg3
American Economic Review|2011|Omari H. Swinton|psw46
American Economic Review|2011|Brian Duncan|none
American Economic Review|2011|Stephen J. Trejo|ptr78
American Economic Review|2011|Marjorie Flavin|none
American Economic Review|2011|Takashi Yamashita|none
American Economic Review|2011|Martin Farnham|pfa249
American Economic Review|2011|Lucie Schmidt|psc90
American Economic Review|2011|Purvi Sevak|pse62
American Economic Review|2011|Shanti Gamper-Rabindran|none
American Economic Review|2011|Christopher Timmins|none
American Economic Review|2011|Kelly C. Bishop|pbi276
American Economic Review|2011|Alvin D. Murphy|pmu503
American Economic Review|2011|Joni Hersch|phe130
American Economic Review|2011|David A. Matsa|none
American Economic Review|2011|Amalia R. Miller|pmi419
American Economic Review|2011|Sharon K. Long|none
American Economic Review|2011|Karen Stockley|none
American Economic Review|2011|Shanna Shulman|none
American Economic Review|2011|Francisca M. Antman|pan425
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|Charles E. Scott|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|Robert A. Moffitt|none
American Economic Review|2011|Janet Currie|pcu13
American Economic Review|2011|David Autor|pdo78
American Economic Review|2011|David Autor|pdo78
American Economic Review|2011|David Autor|pdo78
American Economic Review|2011|Esther Duflo|pdu166
American Economic Review|2011|Alan J. Auerbach|pau33
American Economic Review|2011|Steven J. Davis|pda15
American Economic Review|2011|Andrew Postlewaite|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|Michael Watts|pwa378
American Economic Review|2011|Barbara M. Fraumeni|none
American Economic Review|2011|Ngina Chiteji|none
American Economic Review|2011|Matthew D. Shapiro|psh144
American Economic Review|2011|Katharine G. Abraham|pab32
American Economic Review|2011|Orley C. Ashenfelter|none
American Economic Review|2011|Orley C. Ashenfelter|none
American Economic Review|2011|William R. Johnson|pjo99
American Economic Review|2011|Samantha Bennett|none
American Economic Review|2011|Peter Diamond|pdi24
American Economic Review|2011|Dale T. Mortensen|pmo42
American Economic Review|2011|Christopher A. Pissarides|ppi12
American Economic Review|2011|Alessandro Gavazza|pga173
American Economic Review|2011|Michelle Alexopoulos|pal166
American Economic Review|2011|Jason Abaluck|none
American Economic Review|2011|Jonathan Gruber|pgr20
American Economic Review|2011|Gary Charness|pch205
American Economic Review|2011|Martin Dufwenberg|none
American Economic Review|2011|Kyle Bagwell|pba409
American Economic Review|2011|Robert W. Staiger|pst85
American Economic Review|2011|Claudio Ferraz|pfe125
American Economic Review|2011|Frederico Finan|pfi199
American Economic Review|2011|Bee Yan Aw|none
American Economic Review|2011|Mark J. Roberts|pro190
American Economic Review|2011|Daniel Yi Xu|pxu119
American Economic Review|2011|Joan Esteban|pes64
American Economic Review|2011|Soren T. Anderson|pan315
American Economic Review|2011|James M. Sallee|psa1187
American Economic Review|2011|Christopher A. Parsons|ppa751
American Economic Review|2011|Johan Sulaeman|none
American Economic Review|2011|Michael C. Yates|pha78
American Economic Review|2011|Daniel S. Hamermesh|pha78
American Economic Review|2011|Pierpaolo Benigno|pbe203
American Economic Review|2011|Luca Antonio Ricci|pri55
American Economic Review|2011|Kevin Lang|pla83
American Economic Review|2011|Michael Manove|pma228
American Economic Review|2011|Catherine C. Eckel|pec27
American Economic Review|2011|Ragan Petrie|ppe391
American Economic Review|2011|Jonathan H. Wright|pwr25
American Economic Review|2011|Gregory Lewis|ple684
American Economic Review|2011|Aurelien Baillon|pba869
American Economic Review|2011|Olivier L'Haridon|plh9
American Economic Review|2011|Laetitia Placido|ppl44
American Economic Review|2011|Jonathan G. James|none
American Economic Review|2011|Phillip Lawler|none
American Economic Review|2011|Oz Shy|psh190
American Economic Review|2011|Zhu Wang|pwa247
American Economic Review|2011|Benjamin Lester|ple283
American Economic Review|2011|Xiaoquan (Michael) Zhang|none
American Economic Review|2011|Feng Zhu|pzh106
American Economic Review|2011|Richard Crump|pcr107
American Economic Review|2011|Gopi Shah Goda|pgo431
American Economic Review|2011|Kevin J. Mumford|pmu208
American Economic Review|2011|Vikesh Amin|pam188
American Economic Review|2011|Jose Apesteguia|pap14
American Economic Review|2011|Ignacio Palacios-Huerta|ppa164
American Economic Review|2011|Nicholas Z. Muller|pmu472
American Economic Review|2011|Robert Mendelsohn|pme221
American Economic Review|2011|William Nordhaus|pno115
American Economic Review|2011|Carmen M. Reinhart|pre33
American Economic Review|2011|Kenneth S. Rogoff|pro164
American Economic Review|2011|Tim Erickson|none
American Economic Review|2011|Ariel Pakes|ppa20
American Economic Review|2011|Esther Duflo|pdu166
American Economic Review|2011|Pascaline Dupas|pdu104
American Economic Review|2011|Michael Kremer|pkr20
American Economic Review|2011|V. Joseph Hotz|pho4
American Economic Review|2011|Mo Xiao|none
American Economic Review|2011|Alexander S. Gorbenko|none
American Economic Review|2011|Andrey Malenko|none
American Economic Review|2011|Randall D. Cebul|none
American Economic Review|2011|James B. Rebitzer|pre77
American Economic Review|2011|Lowell J. Taylor|none
American Economic Review|2011|Mark E. Votruba|none
American Economic Review|2011|Alberto Alesina|pal207
American Economic Review|2011|Ekaterina Zhuravskaya|pzh71
American Economic Review|2011|Vincent P. Crawford|pcr2
American Economic Review|2011|Juanjuan Meng|pme419
American Economic Review|2011|Jeffrey L. Furman|none
American Economic Review|2011|Scott Stern|none
American Economic Review|2011|Francisco J. Buera|pbu242
American Economic Review|2011|Joseph P. Kaboski|pka175
American Economic Review|2011|Yongseok Shin|psh383
American Economic Review|2011|Quamrul Ashraf|pas40
American Economic Review|2011|Oded Galor|pga46
American Economic Review|2011|Mihai Manea|pma2117
American Economic Review|2011|Shing-Yi Wang|pwa494
American Economic Review|2011|John Y. Campbell|pca54
American Economic Review|2011|Stefano Giglio|pgi162
American Economic Review|2011|Parag Pathak|ppa503
American Economic Review|2011|Atif Mian|pmi415
American Economic Review|2011|Amir Sufi|psu303
American Economic Review|2011|Mirko Draca|pdr157
American Economic Review|2011|Stephen Machin|pma110
American Economic Review|2011|Robert Witt|pwi138
American Economic Review|2011|Marina Azzimonti|paz11
American Economic Review|2011|Hernán D. Rozenfeld|none
American Economic Review|2011|Diego Rybski|none
American Economic Review|2011|Xavier Gabaix|pga174
American Economic Review|2011|Hernán A. Makse|none
American Economic Review|2011|Peter Kuhn|pku26
American Economic Review|2011|Peter Kooreman|pko248
American Economic Review|2011|Adriaan Soetevent|pso65
American Economic Review|2011|Arie Kapteyn|pka406
American Economic Review|2011|Olga Gorbachev|pgo255
American Economic Review|2011|Kota Saito|none
American Economic Review|2011|Steven Callander|pca440
American Economic Review|2011|Pedro Carneiro|pca130
American Economic Review|2011|Sokbae Lee|ple107
American Economic Review|2011|Esther Duflo|pdu166
American Economic Review|2011|Michael Kremer|pkr20
American Economic Review|2011|Jonathan Robinson|pro377
American Economic Review|2011|Carlos Carvalho|pca106
American Economic Review|2011|Fernanda Nechio|pne215
American Economic Review|2011|Joseph E. Harrington|pha354
American Economic Review|2011|Andrzej Skrzypacz|psk11
American Economic Review|2011|Gita Gopinath|pgo327
American Economic Review|2011|Pierre-Olivier Gourinchas|pgo28
American Economic Review|2011|Chang-Tai Hsieh|none
American Economic Review|2011|Nicholas Li|pli738
American Economic Review|2011|Lance J. Lochner|plo31
American Economic Review|2011|Alexander Monge-Naranjo|pmo730
American Economic Review|2011|Jesus Fernandez-Villaverde|pfe14
American Economic Review|2011|Pablo Guerron-Quintana|pgu174
American Economic Review|2011|Juan F. Rubio-Ramirez|pru25
American Economic Review|2011|Martin Uribe|pur9
American Economic Review|2011|Roy Chen|pch1446
American Economic Review|2011|Yan Chen|pch1446
American Economic Review|2011|Emir Kamenica|none
American Economic Review|2011|Matthew Gentzkow|pge43
American Economic Review|2011|Gilles Duranton|pdu48
American Economic Review|2011|Matthew A. Turner|ptu3
American Economic Review|2011|Elena Krasnokutskaya|none
American Economic Review|2011|Katja Seim|none
