Name,Short-Id
"Artem Protsenko, Sr.",ppr56
Andrea Filippo Presbitero,ppr57
Leandro Prados De La Escosura,ppr58
Isabel Proenca,ppr60
Wojtek Przepiorka,ppr61
Chiara Daniela Pronzato,ppr62
Jeffrey T. Prince,ppr63
Joseph Price,ppr64
Ross S Preston,ppr65
Praneet Prakash,ppr66
Igor Prodan,ppr67
Soeren Preibusch,ppr69
Fabio Privileggi,ppr70
Proano Acosta,ppr71
Barbara Praetorius,ppr72
Biman Chand Prasad,ppr73
Manuela Prieto-Rodriguez,ppr74
Simon Price,ppr75
Brahm Prakash,ppr76
Jean-Luc Prigent,ppr77
Gerson Javier Perez Valbuena,ppr80
Gerald J. Pruckner,ppr81
Eugenio Proto,ppr82
Juan David Prada Sarmiento,ppr84
Nugroho Pratomo,ppr87
Michael K. Price,ppr89
James E. Prieger,ppr9
Gnr Prasad,ppr90
"Jose Mauricio Prado, Jr.",ppr91
Arun J. Prakash,ppr92
Ricardo Perez,ppr93
Rigoberto Perez,ppr95
Nishith Prakash,ppr96
David Prescott,ppr98
Ricardo Perez-Truglia,ppr99
Demetrios Psaltopoulos,pps1
Evgeniya Pshenitsyna,pps10
George Psacharopoulos,pps2
Maria Psillaki,pps4
Johannes Poeschl,pps5
Sandeep Prabhu,pps6
Srinivasan P,pps7
Zacharias Psaradakis,pps8
Sivadasan P,pps9
Poetscher,ppt1
Eero Patari,ppt3
Thorarinn G. Petursson,ppt4
Robert Ptujcan,ppt5
Luis A. Puch,ppu1
Antonio Pulido San Roman,ppu10
Miguel Puente-Ajovin,ppu100
Victoria Purice,ppu101
Alexander Sergeevich Puzanov,ppu102
Clemens Dieter Puppe,ppu103
Jorge Pablo Puig,ppu104
Ioan-Matei Purcarea,ppu105
Roman Puzirev,ppu106
Jibran J. Punthakey,ppu107
Vitaliy Puhach,ppu108
Kai Purnhagen,ppu109
Marina Pukhova,ppu110
Nattapong Puttanapong,ppu111
Giuseppe Pulina,ppu112
Edi Purwanto,ppu114
Yves Punie,ppu115
Anca Purcarea,ppu116
Deniey Adi Purwanto,ppu117
Muriel Pucci,ppu118
Emils Pulmanis,ppu119
Thitima Puttitanun,ppu120
Chiara Punzo,ppu121
Gabriella Punziano,ppu122
James E. Pustejovsky,ppu123
Kovid Puria,ppu124
"Rizky Wijaya Putra, Jr.",ppu125
Rosinta Hotmaida Febrianti Purba,ppu126
Marcello Puca,ppu127
Stephen Pudney,ppu13
Elena Puzanova,ppu130
Yun Pu,ppu132
Sergio Puente,ppu133
Briony D. Pulford,ppu134
Adhitya Putra,ppu135
Mohammad Habibullah Pulok,ppu136
Fangqing Pu,ppu138
Viswanadha Gupta Puvvada,ppu139
Louis Putterman,ppu14
Gregorio Pupino,ppu140
Giovanni Puccetti,ppu141
Hemant K Pullabhotla,ppu142
Yananto Mihadi Putra,ppu143
Agung Purnomo,ppu144
Neel Kamal Purohit,ppu145
Filippo Pusterla,ppu146
Fredy Pulga,ppu147
Ramdani Bayu Putra,ppu148
Paeivi Puonti,ppu149
Agus Purnomo,ppu150
Putu Mahardika Adi Saputra,ppu17
Patrick A. Puhani,ppu18
Manuela Pulina,ppu19
Diego Puga,ppu2
Frederic Puech,ppu20
Claudio Castelo Branco Puty,ppu21
Kerstin Puschke,ppu22
Jairo Hernando Pulecio Franco,ppu23
Fazia Pusterla,ppu24
Francesc Pujol,ppu26
Dr. Pallav Purohit,ppu27
Steven L. Puller,ppu28
Chin-Hong Puah,ppu29
Douglas Purvis,ppu3
Kerstin Pull,ppu30
Ionut Purica,ppu31
Amedeo Pugliese,ppu32
Raden Muhamad Purnagunawan,ppu33
Maurizio Pugno,ppu34
Gilles Puel,ppu36
Daniela Puzzello,ppu37
Premraj Pushpakaran,ppu38
Crina Pungulescu,ppu39
Jyotsna Puri,ppu4
Carmen Puiu,ppu40
Michal Purczynski,ppu41
Julio Cesar Purcena Antonio,ppu42
Violeta Truta Puscas,ppu43
Oana Catalina Tapurica,ppu44
Artur Purtov,ppu45
Enida Pulaj,ppu46
Silvia Puiu,ppu47
Nat Vic Puizna,ppu48
Riccardo Puglisi,ppu49
Helen Pushkarskaya,ppu50
Stefano Puddu,ppu51
Tatiana A. Pustovalova,ppu52
Jose Pulido,ppu53
Toralf Pusch,ppu54
Benjamin Wild Pugsley,ppu56
Agnieszka Pugacewicz,ppu58
Boy Valentin Purba,ppu59
M. Socorro Puy,ppu6
Gabor Pula,ppu60
"Harjyotsinh Kiritsinh Puwar, Sr.",ppu61
Rogerio Puga-Leal,ppu62
Chutinon Putthiwanit,ppu63
Yuri Pustygin,ppu64
Purnima Purohit,ppu65
Giovanni Walter Puopolo,ppu66
Esteban Puentes,ppu67
Maria Putintseva,ppu68
Maria Teresa Punzi,ppu69
Cecilia Punt,ppu70
Francesco Purificato,ppu71
Mega Puspitasari,ppu72
Laura Puzzello,ppu73
Todd Pugatch,ppu75
Irina Purcarea,ppu76
Talis J. Putnins,ppu77
Stevo Pucar,ppu79
Salminah Pulumo,ppu80
Maarten Johannes Punt,ppu81
Pau S. Pujolas,ppu82
Purna Chandra Parida,ppu83
Antonio Punzo,ppu85
Theodor Valentin Purcarea,ppu86
Pietro Pulina,ppu88
Lal Muan Puia,ppu89
Fernando Pueyo,ppu9
Victor Lorin Purcarea,ppu90
Maretta Putrilian,ppu91
Madhavi Pundit,ppu93
Farah Purwaningrum,ppu94
Klarizze Puzon,ppu95
Amiyatosh Purnanandam,ppu96
Valeria Pupo,ppu97
Damien Puy,ppu98
German Pupato,ppu99
Luciano Martins Costa Povoa,ppv1
Andrej Privara,ppv2
Ju Hyun Pyun,ppy10
Artem Gennad'Evich Pylin,ppy11
Andriy Pylypenko,ppy12
Sergey M. Pyastolov,ppy13
Jonathan Pycroft,ppy14
Loriane Py,ppy15
Vladimir Pyrlik,ppy16
Marina Pyanova,ppy17
Olga E. Pyrkina,ppy18
Derek Pyne,ppy19
Andreas Pyka,ppy2
Victoria Pyatanova,ppy20
Amanda Pyman,ppy21
Yifan Pu P,ppy22
Mariola Pytlikova,ppy4
Ernest Pytlarczyk,ppy5
Sergii Pypko,ppy6
Mariya Ihorivna Pylypiv,ppy7
Andrew Nickolaevich Pyshkin,ppy8
Krzysztof Pytka,ppy9
Zaffar Qayyum,pqa1
Faisal Sultan Qadri,pqa10
Mubashir Qasim,pqa11
Abdul Qayyum,pqa13
Ahmar Qasim Qazi,pqa14
Ch Sheraz Qanmer,pqa15
Walid Qazizada,pqa16
Muhammad Qasim,pqa17
Abdul Qayyum,pqa2
Jalal Qanas,pqa20
Sameer Qaiyum,pqa21
Abdul Qadoos,pqa22
Maysam Qadimi Rabbani,pqa23
Abdul Qayyum Khan,pqa4
Salmai Qari,pqa5
Usman Qadir,pqa7
Masood Ahmed Qazi,pqa8
Sudhindra B,pqg1
Geng Qiang,pqi1
Riatu Qibthiyyah,pqi100
Ji Qianyun,pqi101
Jine Qian,pqi102
Franklin Zongjin Qian,pqi103
Chen Qiang Qiang,pqi104
Shi Qi,pqi105
Weidan Qin,pqi106
Qiu Fei,pqi107
Bowen Qian,pqi108
Zhen Qi,pqi109
Ding Qing,pqi110
Xiao-Duo Qian,pqi111
Hanqing Qiu,pqi18
Lily Qiu,pqi19
Fei Qiang,pqi2
Duo Qin,pqi21
Bo Qiu,pqi22
Wu Qin,pqi23
Nancy Qian,pqi25
Huang Qing,pqi26
"Wang Zhi Qing, Sr.",pqi27
Tian Qiu,pqi28
Yang Qin,pqi3
Yongyuan Qiao,pqi31
Xue Qiao,pqi32
Huaizhen Qin,pqi33
Xingwang Qian,pqi34
Yao Qin,pqi35
Jianying Qiu,pqi36
Cheng-Zhong Qin,pqi37
Wen Qinwei,pqi38
Xuemei Qiu,pqi4
Yiming Qian,pqi40
Junhui Qian,pqi42
Zhang Qing,pqi43
Jiaping Qiu,pqi44
"Lei Lei Qi, Sr.",pqi45
Dhimitri Qirjo,pqi47
Shisong Qing,pqi48
Li Qin,pqi49
Jie Qin,pqi50
Mozaffar Qizilbash,pqi51
Fangbin Qiao,pqi52
Junfeng Qiu,pqi53
Yu Qin,pqi54
Hang Qian,pqi55
Feng Qiu,pqi56
Luo Qiang,pqi57
Jessie Zhenjie Qian,pqi58
Rong Qian,pqi60
Wenjing Qiu,pqi61
Xiaoye Qian,pqi62
Yaxuan Qi,pqi63
Chuan Qin,pqi64
Zhesheng Qiu,pqi65
Li Qi,pqi66
Yixiao Qin,pqi67
Cheng Qi,pqi68
"Liu Xu Qing, Sr.",pqi69
Zhengzheng Qian,pqi70
Botao Qin,pqi71
Daqing Qi,pqi72
Liangfei Qiu,pqi73
Xuezheng Qin,pqi74
Jun Qian,pqi75
Lin Boqiang,pqi76
Yueming Qiu,pqi77
Artan Qineti,pqi79
Larry Dongxiao Qiu,pqi8
Sun Qing,pqi80
Alisa Qiao,pqi81
Qian Qin,pqi83
Haoqi Qian,pqi84
Dan Qin,pqi85
Meijun Qian,pqi86
Kunyuan Qiao,pqi87
Xiwen Qin,pqi89
Douglas Qiu,pqi90
Xinguo  Qiu,pqi93
Jiwei Qian,pqi94
Ying Qiu,pqi95
Xing Hui Qi,pqi96
Shu.B Qiu,pqi97
Yafeng Qin,pqi98
Zongxin Qian,pqi99
Abdul Qoyum,pqo1
John M. Quigley,pqu1
Shi Quan,pqu10
Nicolas Querou,pqu100
Therese Quang,pqu101
"Muhammad Babar Qureshi, Jr.",pqu103
Vivian Dos Santos Queiroz Orellana,pqu104
Yi Qu,pqu105
Simon Quinn,pqu106
Margarita Quiros Garzon,pqu107
Stella Luz A. Quimbo,pqu108
Simone Quercia,pqu109
Erwan Quintin,pqu11
Natalie Nairi Quinn,pqu110
Gisel Estefania Quimbaila,pqu111
Ewoud Quaghebeur,pqu112
Nigina Mardonovna Qurbanalieva,pqu113
Suqra Inqilab-Kizi Qumbatova,pqu114
Lilia Quituisaca-Samaniego,pqu115
Emanoel Querette,pqu116
Nguyen Thi Quynh,pqu117
Rogier Quaedvlieg,pqu119
Lucia Quesada,pqu12
Felipe Quezada,pqu120
Hui Qu,pqu121
Xiangyu Qu,pqu122
Luis G. Quintas,pqu123
Serena Quarta,pqu124
Fanny Quagrainie,pqu125
Zhan Qu,pqu126
Nadeem Ahmad Qureshi,pqu127
Erwan Queinnec,pqu128
Tehseen Ahmed Qureshi,pqu129
E. Matthew Quigley,pqu13
Jorge David Quintero,pqu130
Irfan Qureshi,pqu131
"Fernando Quijano Velasco, Sr.",pqu132
Bastiaan Quast,pqu133
Brian Quistorff,pqu134
Sonia Quiroga,pqu135
Matthew Quaife,pqu136
Saood Iman Qureshi,pqu137
Emmanuel Quarshie,pqu138
Simon Quemin,pqu139
Kwamena Quagrainie,pqu14
Luciana Quaranta,pqu140
Nicolas E. Quintana Ashwell,pqu141
Fernanda Queiroz Sperotto,pqu142
Madeeha Gohar Qureshi,pqu143
Guillermo Alejandro Quinonez Mosquera,pqu144
Dante Nicolas Quaglia,pqu145
Danes Quirira Octavio,pqu146
Federico Quaresima,pqu147
Saima Akhtar Qureshi,pqu148
Rafael Quevedo Moreno,pqu149
Jose E Quintero,pqu15
Javaeria Ashraf Qureshi,pqu150
Justin Quinton,pqu151
"Aurelien Quignon, Sr.",pqu152
Federico Quartieri,pqu153
Tingting Qu,pqu154
Ricardo Quineche,pqu155
Saul Roberto Quispe Aruquipa,pqu156
Gand Derry Quintana Aguilar,pqu157
Peter Quartey,pqu158
Marco Quadrelli,pqu159
Terrance Quinn,pqu160
Antonio Quesada,pqu19
Vincenzo Quadrini,pqu2
Sajda Qureshi,pqu21
Philippe Quirion,pqu23
Monika Queisser,pqu24
Muhammad Ejaz Qureshi,pqu26
Raymond John Quinones,pqu27
A.M.M. Shahiduzzaman Quoreshi,pqu29
Cipriano Quiros,pqu3
Troy Quast,pqu30
Mario Quagliariello,pqu31
Climent Quintana-Domeque,pqu32
Phung Duy Quang,pqu34
Quelin,pqu36
Martine Quinzii,pqu38
M.G.Quibria,pqu39
Marc G. Quintyn,pqu40
Bernardo F. Quiroga,pqu41
Francesco Quatraro,pqu42
Nuria Quella,pqu43
Roberto Quaranta,pqu45
Zhongjun Qu,pqu46
Bryce Quillin,pqu47
Euston Quah,pqu48
John K.-H. Quah,pqu49
Boris Quintero,pqu5
Miguel Angel Quiroga Suazo,pqu50
"Per Hancco Quispe, Sr.",pqu51
Stephen Quinn,pqu52
Luis E. Quintero,pqu53
Marieke Quant,pqu54
Laure Quennouelle-Corre,pqu55
Coralia Azucena Quintero Rojas,pqu56
Virginia Queijo Von Heideken,pqu57
Myriam J. Quispe-Agnoli,pqu60
Muhammad Azeem Qureshi,pqu61
Zhaopeng Qu,pqu62
Glenda Quintini,pqu63
Simon Quantin,pqu64
Homero F. Quintana,pqu65
Agnes Reynes Quisumbing,pqu66
Esteban J. Quinones,pqu67
Javier Quesada,pqu68
Hammad Qureshi,pqu69
Joseph Quinn,pqu7
Huong Que Que,pqu71
Georg Quaas,pqu73
Anna Grazia Quaranta,pqu74
Friedrun Quaas,pqu75
Khubaib Ahmed Qureshi,pqu76
Mari Jose Aranguren Querejeta,pqu77
Hassan Qudrat-Ullah,pqu78
Emmanuelle Quillerou,pqu79
John Quiggin,pqu8
Wolfgang Quaisser,pqu80
"Ma Jian Quan, Sr.",pqu81
Mahvash Saeed Qureshi,pqu82
Rauf Quliyev,pqu83
Chee-Heong Quah,pqu84
Stephanie Peres,pqu85
Syed Manzur Quader,pqu86
Martin F. Quaas,pqu87
Victor Manuel Quesada Ibargueen,pqu88
Adrien Querbes-Revier,pqu89
Danny Quah,pqu9
Fabio Quintiliani,pqu90
Ximena Quintanilla,pqu91
Muhammad Subhan Qureshi,pqu92
Sohail Zafar Qureshi,pqu93
Jose Luis Quinyoa,pqu94
Bernardo Lanza Queiroz,pqu95
Davide Quaglione,pqu96
Pablo Querubin,pqu97
Zenon Quispe,pqu98
Qisha Quarina,pqu99
Raghavendra Rau,pra1
M Rajivlochan,pra10
Maria Del Pino Ramos-Sosa,pra1000
Petar Radanliev,pra1001
Plamen Ralchev,pra1002
Ascaryan Rafinda,pra1003
Sandeep Rao,pra1004
Romain Justinien Razafindravaosolonirina,pra1005
Mian F. Raza,pra1006
Muhammad Fazle Rabbi,pra1007
Karthick Radhakrishnan,pra1008
Maria Nathalia Ramirez,pra1009
Roberta Rabellotti,pra101
Miora Rakotonirainy,pra1010
Shahid Razzaque,pra1011
Isiaka Akande Raifu,pra1012
Ramesses,pra1013
Marco Ranaldi,pra1014
Krishna Ramaswamy,pra1015
Abdur Rahman,pra1016
Sanela Ravlic,pra1017
Stefania Ravazzi,pra1018
Ben Ralston,pra1019
Ivan Rakov,pra1020
Shahnawaz Rafi,pra1021
Shaswata Ray,pra1022
Lutfi Abdul Razak,pra1023
Cristina Victoria Radu,pra1024
Burkhard Raunig,pra1025
Tazeeb Rajwani,pra1026
Kavya Ravindranath,pra1027
Badri Narayan Rath,pra1028
Shafiqullah Raufi,pra1029
Zuzana Rakovska,pra1030
Jonas Radbruch,pra1031
As Rao,pra1032
Sayed Imran Ur Rahman,pra1033
Bruna Ferraz Raposo,pra1034
Md Nafizur Rahman,pra1037
Nit Ranjan,pra1038
Furaha Ndakije Rashid,pra1039
Aiswarya Ramasundaram,pra1040
Doron Ravid,pra1041
Veeshan Rayamajhee,pra1042
Johanna Rath,pra1043
Mallory Lynn Rahe,pra1044
Rafael Ravnik,pra1045
Maria H. Ramjerdi,pra1046
Andreas Slot Ravnholt,pra1047
Shanthi Ramnath,pra1048
"Syed Abdull Razzaq, Jr.",pra1049
Khandker Wahedur Rahman,pra1050
Mohammad Arshad Rahman,pra1051
Ohad Raveh,pra1052
Azadeh Rahimi,pra1053
Yuyun Puji Rahayu,pra1054
Marthy Alberto Ravello Rodriguez,pra1055
Mohammad Hossein Rahmati,pra1056
Zulkufly Ramly,pra1057
"Farhad G. Rah, Sr.",pra1058
Mladen Rajko,pra1059
Golam Rasul,pra106
Aleksandar Srbislav Radivojevic,pra1060
Foudil Rais,pra1061
Stanislav I. Radchenko,pra108
Kirsten Ralf,pra109
Michael T. Rauh,pra112
Sarika Kansal Rathi,pra113
Pau Rausell-Koster,pra116
Luis Moura Ramos,pra119
Raul Ramos,pra12
Mizanur Rahman,pra122
Ali Rasoolizadeh,pra123
B. Bhaskara Rao,pra124
Indrajit Ray,pra126
Thomas Raferzeder,pra128
Md. Anisur Rahman,pra13
Bharat Ramaswami,pra132
Prosper Raynold,pra133
Artatrana Ratha,pra134
Claudio M. Radaelli,pra136
Cloud Ray,pra14
Eric Kodjo Ralph,pra140
"Geoffroy Raduriau, Sr.",pra143
Kolleen Joanne Rask,pra145
David W. Rasmussen,pra146
Joaquim J. S. Ramalho,pra147
Maria Racionero,pra148
Raghuram G. Rajan,pra149
David Rae,pra15
Mukesh Ralhan,pra150
Slavo Radosevic,pra152
Valerie Ann Ramey,pra154
N.R. Ramirez-Rondan,pra155
John Rand,pra157
Horst Raff,pra159
Morten Ravn,pra16
Angelo Ranaldo,pra161
Francois-Eric Racicot,pra162
Branko Radulovic,pra163
Matthew Rafferty,pra164
James E. Rauch,pra166
Ajitava Raychaudhuri,pra170
Farooq Rasheed,pra171
Meliton Ramirez Mattos,pra172
Carlos D. Ramirez,pra173
Helmut Rainer,pra174
Jeffrey Scott Racine,pra175
Meenakshi Rajeev,pra176
Mario Lino Barata Raposo,pra177
Raghavendra Raju,pra178
"Nadia Ramos Serrano, Jr.",pra179
Julian Ramajo,pra18
Robert H. Rasche,pra180
Neil Rankin,pra181
Miguel D. Ramirez,pra182
Birgitta Rabe,pra183
Hermann Rappen,pra184
Esmeralda A. Ramalho,pra185
Ponlapat Rattana-Ananta,pra186
Andrea Raffo,pra187
Arief Ramayandi,pra188
Sastry Ramachandrula,pra189
Francisco Ramos,pra19
Laura Razzolini,pra190
Dil Bahadur Rahut,pra194
Luiz Fernando Rangel,pra195
Alexander Rasch,pra196
Vikrant Amrut Ramteke,pra197
Julio D. Raffo,pra198
Nicolas Rautureau,pra199
Michael Rashes,pra202
Maria Priscila Ramos,pra204
Ranjan Ray,pra205
Manuel Ramirez,pra206
Priya Ranjan,pra207
Rekha Rao,pra208
Andrei Alexandrovich Rachinsky,pra209
Paul Rappoport,pra211
Raghavendra D. Rao,pra212
Saibal Ray,pra213
Solvig Raethke-Doeppner,pra214
Hemlata Ramsohok,pra215
Jonathan Ratner,pra216
Marco Ratto,pra217
David Rahman,pra219
Weshah Razzak,pra22
Syed Kashif Rafi,pra220
Daniela Raeva-Beri,pra221
Jose Gonzalo Rangel,pra223
Preety Pratima D. Srivastava (Nee Ramful),pra224
Saqib Manzoor Raja,pra225
Barrena Figueroa Ramo,pra226
Attila Rátfai,pra227
Jean-Louis Rastoin,pra228
M. Sohrab Rafiq,pra229
Gordon C. Rausser,pra230
Geetha Ravishankar,pra231
Constantin Racoceanu,pra232
Gabriel G. Ramirez,pra233
Arturo Ramirez Verdugo,pra234
Alias Radam,pra235
K Surekha Rao,pra236
Tapas K. Ray,pra237
Roland Rathelot,pra238
Manuela Raimondi,pra239
Giovanni B. Ramello,pra240
Kalyan Rao,pra241
Madhusudan M. Raj,pra242
Rafael De Arce Borda,pra244
Ramon Mahia,pra245
Giuseppe Ragusa,pra246
P. Madhava Rao,pra247
Martin Ramirez-Urquidy,pra248
Ismael Rafols,pra249
Gyaneshwar Rao,pra250
Haroon Rashid,pra251
Edward R. Raupp,pra252
Gael Raballand,pra253
Elaine Ramsey,pra255
John Mark Ramseyer,pra256
Satish Chandra Rangaswamy,pra257
Juan Raposo,pra258
Mauricio Ramirez Grajeda,pra259
Carla Rampichini,pra260
Rajah Rasiah,pra261
Ajit Ranade,pra262
Marc Michel Raffinot,pra263
Maria Teresa Ramirez-Giraldo,pra264
Paul Ramskogler,pra265
Christopher Thomas Southgate Ragan,pra266
Ahmed S. Rahman,pra268
Paul Anton Raschky,pra269
Daniel A. Rascher,pra270
Ruth Rama,pra271
Peter Raupach,pra273
Shyama V. Ramani,pra274
Francis Xavier Rathinam,pra275
Nikita Ratanov,pra277
"Rocky Mm Rak, Sr.",pra279
Pau Rabanal,pra28
Rakhi Rashmi,pra281
Catherine Ragasa Ragasa,pra282
Kambiz Raffiee,pra283
David Rakovsky,pra284
Francesco Ravazzolo,pra286
Fazli Rabbi,pra288
Emanuela Randon,pra289
Martin Ravallion,pra29
Rohit Rahi,pra290
Michael Rauscher,pra291
Pedro Raposo,pra292
Rajesh Raj,pra293
"C Pon Ramesh, Sr.",pra294
Sofia B Ramos,pra296
Michael Radhuber,pra297
Andres Ramirez,pra298
Sameer Rajbhandary,pra299
Xavi Ramos,pra3
Sudhakar Goud Ravutla,pra300
Ebrahim Rahbari,pra301
Magdalena Radulescu,pra303
Codrina Rada,pra305
Ragchaasuren Galindev,pra307
Preetham Raj,pra308
Ciro Rapacciuolo,pra309
Srinivas Raghavendra,pra31
Nuria G Rabanal,pra310
"Salvador Cruz Rambaud, Sr.",pra311
Marie Rakova,pra312
Ronald Ramlogan,pra314
Abul Bashar Md Rahmatullah,pra315
Mohammad Mafizur Rahman,pra316
Matthew D. Rablen,pra317
Ioana Ramniceanu,pra318
Saman Rashid,pra319
Sharad Ranjan,pra320
Manish Raj,pra321
Doina Maria Radulescu,pra322
Ananth Ramanarayanan,pra324
Davide Raggi,pra325
Alain Michel Raybaut,pra326
Claudio E. Raddatz,pra328
B Ravikumar,pra33
Thierry Rayna,pra330
Charles Raux,pra331
"Nadji Rahmania, Sr.",pra333
Tridip Ray,pra334
Ansgar Rannenberg,pra335
Christian Ragacs,pra336
Rafal Raciborski,pra337
Garey Ramey,pra338
Suresh N. Rao,pra339
Remigio Ratti,pra340
Sangamitra Ramachander,pra341
Nicoleta Dorina Racolta-Paina,pra342
Riana Iren Radu,pra343
Santi Toom Rattanakaha,pra344
Achintya Ray,pra345
Dracea Raluca,pra346
Uta Rahmann,pra347
Siddhartha Kumar Rastogi,pra348
Amrita Ray Chaudhuri,pra349
Jeet Pathania Ranjeet,pra350
Mamy Raoul Ravelomanana,pra352
Yaron Raviv,pra357
Xavier Raurich,pra36
Srinivasan Ramachandran,pra360
Jesmin Rahman,pra361
Mohammad Rahimi,pra362
Sanzidur Rahman,pra363
"Rasul,Imran.",pra365
David Alexander Rakowski,pra366
Predrag Rajsic,pra367
Tilmann Rave,pra368
Tommi Isto Jael Rantanen,pra369
Sarath Rajapatirana,pra37
Joachim Ragnitz,pra370
Simona Rasciute,pra371
Svend Rasmussen,pra373
Md. Tariqur Rahman,pra375
Josee Randriamamonjy,pra376
Mirjana M. Radovic Markovic,pra377
Eve Ramaekers,pra378
Nicoleta Radneantu,pra379
Jordan Rappaport,pra38
"Ravier, Adrian O.",pra380
Pascalis Raimondos,pra381
Jacques Raynauld,pra382
Rahul Rawat,pra383
Carmen Valentina Radulescu,pra384
Tauhidur Rahman,pra385
Marzia Raybaudi,pra386
Gregory Rayee,pra387
Assaf Razin,pra388
Marco Ranzani,pra389
Levan Ramishvili,pra390
Rejaur Rahman,pra391
Jose Ramos,pra393
Monique Ramioul,pra394
Marcia Siqueira Rapini,pra395
Murugesan Ramasamy,pra397
Ramesh P. Rao,pra398
Neil Andrew Rankin,pra399
Sungsup Ra,pra4
Emiliano Rabinovich,pra40
Dooruj Rambaccussing,pra400
Thomas Rapp,pra401
Rebecca Ray,pra403
Ingo Rapold,pra404
"Swapna Priya Ravi Kanth, Ii",pra405
Hamdi Raissi,pra407
Michael R Ransom,pra409
Dima Rahman,pra411
Eva Ranehill,pra412
Dananjaya Rajapaksha,pra413
Helene Raymond,pra414
Mohieddine Rahmouni,pra415
Federico Ravenna,pra416
Mohammad A. Razzaque,pra417
Alexander Rathke,pra418
Mehdi Raissi,pra419
Eric Rasmusen,pra42
John Randal,pra420
Abhijit Ramalingam,pra421
Meri Raggi,pra422
Adriano A. Rampini,pra423
Luis Alfredo Ramos Osorio,pra424
Deepak Rajagopal,pra425
Seemab Rana,pra427
Daniel Ralph,pra429
Raquel Llorente-Heras,pra43
Wolfgang Radax,pra430
Jarmila Radova,pra431
George Ramos,pra432
Anders Rahbek,pra434
Fernando Ramos-Palencia,pra435
Ali Rais Shaghaghi,pra436
Bahareh Mohamadi Rad,pra438
Poomthan Rangkakulnuwat,pra439
Tarun Ramadorai,pra44
"Dietmar Hubert Ramsauer, Jr.",pra440
Govinda Marapalli Rao,pra442
Stephen Rassenti,pra443
M Ramachandran,pra444
Peter Rangazas,pra445
Miroslava Rajcaniova,pra447
Muhammad Ramzan,pra448
Anita Ratcliffe,pra449
Mukund Raj,pra45
Hilton Martins De Brito Ramalho,pra450
Alan Rai,pra451
Filip Rawecki,pra452
Md Shibli Rahmat Ullah,pra453
Renata Rab,pra455
Nicholas Edward Rada,pra456
"Rammer, Chr.",pra457
Maddalena Ragona,pra458
"Francesco Ranalli, Sr.",pra459
Tariq Mehmood Rana,pra460
Isabelle Rabaud,pra461
Katherine L. Ralston,pra462
Yogi Rahmayanti,pra464
Tim Rathjen,pra465
Jaypal D. Ran,pra466
Deepika Raghavan,pra467
Sonalisingh Ramsohok,pra468
Tomas Rau,pra469
Raghavendra Rao,pra47
Majah-Leah V. Ravago,pra470
Ramon Ramon-Munyoz,pra471
Ashok S. Rai,pra472
Mohammad Moshiur Rahman,pra473
Marie-Luise Rau,pra474
Richard Tilden Rapp,pra475
Denies Rafael,pra476
Lakshmi Raut,pra48
Celia M. Q. Ramos,pra480
Saravanan Raj,pra481
Siddik Rabiyath,pra482
Anurag Rai,pra483
Rania Rageh,pra484
Yue Rao,pra485
Elisa Elisa Rancati,pra486
Haridwar Singh Rai,pra487
Lars J. Ravn-Jonsen,pra488
Yulia  Raskina,pra489
Christophe Rault,pra49
Shahidur Rashid,pra491
Mohammad Rahmani Karchegani,pra492
Omid Ranjbar,pra493
Amin Donchali Ranjbar,pra494
Anil Rawat,pra495
Raul Razo-Garcia,pra496
Michele Raitano,pra498
Birendra Rai,pra499
Jorn Rattso,pra5
Ananth Rao,pra50
Anmol Ratan,pra500
Jelena Raid,pra502
Nasir Hamid Rao,pra503
Filippo Randelli,pra505
Natacha Raffin,pra507
Kali P. Rath,pra509
Subhash Ray,pra51
Mauricio Andres Ramirez Gomez,pra511
Martin Rama,pra512
Mario A. Ramos-Veloza,pra514
Valentina Raimondi,pra515
Kunibert Raffer,pra516
Tadeusz Radzik,pra517
Lev Ratnovski,pra518
Sule Rahman,pra519
Romain Ranciere,pra52
Matthias Raddant,pra520
Bastian Rake,pra521
Johanna Ramos,pra523
Marie-Eve Rancourt,pra525
Lacramioara Radomir,pra526
Joseph Rafael Ramos,pra527
Jacques-Laurent Ravix,pra528
Farhat Rasul Rasul,pra530
Holger Andreas Rau,pra531
Gulasekaran Rajaguru,pra532
Jagdish R. Raiyani,pra533
Logan Rangasamy,pra534
Roman Raab,pra535
Ashish Rajbhandari,pra536
Srikanth Ramamurthy,pra537
Rodrigo Jardim Raad,pra538
Jesus Ramos-Martin,pra54
Haja Mirana Razanamparany,pra540
Tyler M. Ransom,pra541
Thomas George Rawski,pra544
Saon Ray,pra545
Nataliya Nikolaevna Raiskaya,pra546
Ole Dahl Rasmussen,pra547
Samantha B. Rawlings,pra548
Rita Ramalho,pra549
Marisa Ratto,pra55
K V. Ramaswamy,pra550
Ivana Raonic,pra551
Lukman Raimi,pra552
Fazle Rabbi,pra553
Rodney Ramcharan,pra554
P Gargi Rao,pra555
Arnaud Rault,pra556
Anna Rahel Radvanyi,pra557
Oddbjorn Raaum,pra558
Julio Ramos-Tallada,pra559
Tobias Rasmussen,pra56
Selim Raihan,pra560
Uma Rani,pra561
Fazli Rabbi,pra562
Syed Ali Raza,pra563
Veronica Rappoport,pra565
Natalia Ramondo,pra566
