,journal,year,author,Name,Short-Id
6827,Journal of Political Economy,2016.0,v. bhaskar,,
6828,Journal of Political Economy,2016.0,jacob d. leshno,,
6829,Journal of Political Economy,2016.0,césar sosa-padilla,,
6830,Journal of Political Economy,2016.0,youngwoo koh,,
6831,Journal of Political Economy,2016.0,stephanie schmitt-grohé,,
6832,Journal of Political Economy,2016.0,martín uribe,,
6833,Journal of Political Economy,2016.0,gerard hoberg,,
6834,Journal of Political Economy,2016.0,gordon phillips,Gordon M. Phillips,pph31
6835,Journal of Political Economy,2016.0,duncan sheppard gilchrist,,
6836,Journal of Political Economy,2016.0,emily glassberg sands,,
6837,Journal of Political Economy,2016.0,amanda pallais,,
6838,Journal of Political Economy,2016.0,emily glassberg sands,,
6839,Journal of Political Economy,2016.0,johannes hörner,,
6840,Journal of Political Economy,2016.0,christian lambertz,,
6841,Journal of Political Economy,2016.0,konrad o. stahl,,
6842,Journal of Political Economy,2016.0,gabriel chodorow-reich,Gabriel Isaac Chodorow-Reich,pch1494
6843,Journal of Political Economy,2016.0,suresh naidu,,
6844,Journal of Political Economy,2017.0,jack favilukis,,
6845,Journal of Political Economy,2017.0,gene m. grossman,Gene Grossman,pgr21
6846,Journal of Political Economy,2017.0,philipp kircher,,
6847,Journal of Political Economy,2017.0,jeffrey clemens,Jeffrey P. Clemens,pcl99
6848,Journal of Political Economy,2017.0,onur kesten,,
6849,Journal of Political Economy,2017.0,marina agranov,,
6850,Journal of Political Economy,2017.0,itai ashlagi,,
6851,Journal of Political Economy,2017.0,yash kanoria,,
6852,Journal of Political Economy,2017.0,jacob d. leshno,,
6853,Journal of Political Economy,2017.0,shanker satyanath,,
6854,Journal of Political Economy,2017.0,nico voigtländer,,
6855,Journal of Political Economy,2017.0,olivia s. mitchell,Olivia Mitchell,pmi73
6856,Journal of Political Economy,2017.0,david y. yang,,
6857,Journal of Political Economy,2017.0,jérôme adda,,
6858,Journal of Political Economy,2017.0,eric engstrom,Eric Capen Engstrom,pen96
6859,Journal of Political Economy,2017.0,adam isen,,
6860,Journal of Political Economy,2017.0,maya rossin-slater,,
6861,Journal of Political Economy,2017.0,mitsuru igami,,
6862,Journal of Political Economy,2017.0,souphala chomsisengphet,,
6863,Journal of Political Economy,2017.0,dario cestau,,
6864,Journal of Political Economy,2017.0,holger sieg,,
6865,Journal of Political Economy,2017.0,justin m. rao,Justin M. Ross,pro345
6866,Journal of Political Economy,2017.0,hannah trachtman,,
6867,Journal of Political Economy,2017.0,j. peter nilsson,J Peter Nilsson,pni146
6868,Journal of Political Economy,2017.0,david e. weinstein,David Weinstein,pwe34
6869,Journal of Political Economy,2017.0,matthew wiswall,Matthew James Wiswall,pwi246
6870,Journal of Political Economy,2017.0,robert s. brown,,
6871,Journal of Political Economy,2017.0,adam m. lavecchia,Adam M Lavecchia,pla823
6872,Journal of Political Economy,2017.0,benjamin j. gillen,,
6873,Journal of Political Economy,2017.0,charles r. plott,Charles Raymond Plott,ppl81
6874,Journal of Political Economy,2017.0,sungjin cho,,
6875,Journal of Political Economy,2017.0,john rust,,
6876,Journal of Political Economy,2017.0,james a. robinson,James Alan Robinson,pro179
6877,Journal of Political Economy,2017.0,thierry verdier,Thierry A. Verdier,pve75
6878,Journal of Political Economy,2017.0,sascha kurz,,
6879,Journal of Political Economy,2017.0,nicola maaser,,
6880,Journal of Political Economy,2017.0,qingmin liu,,
6881,Journal of Political Economy,2017.0,ariel burstein,Ariel Tomas Burstein,pbu107
6882,Journal of Political Economy,2017.0,jonathan vogel,Jonathan E. Vogel,pvo58
6883,Journal of Political Economy,2017.0,benjamin b. lockwood,,
6884,Journal of Political Economy,2017.0,charles g. nathanson,,
6885,Journal of Political Economy,2017.0,e. glen weyl,Eric Glen Weyl,pwe266
6886,Journal of Political Economy,2017.0,lauren cohen,,
6887,Journal of Political Economy,2017.0,joshua coval,,
6888,Journal of Political Economy,2017.0,christopher malloy,Christopher James Malloy,pma1313
6889,Journal of Political Economy,2017.0,jason alan snyder,,
6890,Journal of Political Economy,2017.0,lars börner,,
6891,Journal of Political Economy,2017.0,john william hatfield,,
6892,Journal of Political Economy,2017.0,gabriel jiménez,,
6893,Journal of Political Economy,2017.0,josé-luis peydró,,
6894,Journal of Political Economy,2017.0,jesús saurina,,
6895,Journal of Political Economy,2017.0,sebastian di tella,,
6896,Journal of Political Economy,2018.0,christian roessler,,
6897,Journal of Political Economy,2018.0,bruno strulovici,Bruno H. Strulovici,pst187
6898,Journal of Political Economy,2017.0,kai-uwe kühn,,
6899,Journal of Political Economy,2017.0,anil k. kashyap,Anil Kashyap,pka35
6900,Journal of Political Economy,2017.0,eugene f. fama,Eugene F. Fama Sr.,pfa110
6901,Journal of Political Economy,2017.0,david w. galenson,David Walter Galenson,pga428
6902,Journal of Political Economy,2017.0,ali hortaçsu,,
6903,Journal of Political Economy,2017.0,emir kamenica,,
6904,Journal of Political Economy,2017.0,greg kaplan,Greg Warren Kaplan,pka660
6905,Journal of Political Economy,2017.0,steven d. levitt,Steven Levitt,ple59
6906,Journal of Political Economy,2017.0,robert e. lucas jr.,Robert E. Lucas Jr.,plu15
6907,Journal of Political Economy,2017.0,roger myerson,Roger B. Myerson,pmy13
6908,Journal of Political Economy,2017.0,canice prendergast,,
6909,Journal of Political Economy,2017.0,nancy l. stokey,Nancy Stokey,pst365
6910,Journal of Political Economy,2017.0,robert vishny,Robert W. Vishny,pvi218
6911,Journal of Political Economy,2018.0,claire s. h. lim,,
6912,Journal of Political Economy,2018.0,bradley t. shapiro,,
6913,Journal of Political Economy,2018.0,david atkin,David Guy Atkin,pat68
6914,Journal of Political Economy,2018.0,benjamin faber,,
6915,Journal of Political Economy,2018.0,frédéric malherbe,,
6916,Journal of Political Economy,2018.0,miguel a. ballester,Miguel Ballester,pba849
6917,Journal of Political Economy,2018.0,rafael lopes de melo,Rafael Lopes De Melo,plo233
6918,Journal of Political Economy,2018.0,andrew goodman-bacon,,
6919,Journal of Political Economy,2018.0,liran einav,,
6920,Journal of Political Economy,2018.0,chiara farronato,,
6921,Journal of Political Economy,2018.0,neel sundaresan,,
6922,Journal of Political Economy,2018.0,jordan kyle,,
6923,Journal of Political Economy,2018.0,benjamin a. olken,Benjamin Olken,pol170
6924,Journal of Political Economy,2018.0,matias iaryczower,,
6925,Journal of Political Economy,2018.0,david e. weinstein,David Weinstein,pwe34
6926,Journal of Political Economy,2018.0,valerie a. ramey,Valerie Ann Ramey,pra154
6927,Journal of Political Economy,2018.0,kim j. ruhl,Kim Ruhl,pru22
6928,Journal of Political Economy,2018.0,joseph b. steinberg,Joseph Bowlin Steinberg,pst598
6929,Journal of Political Economy,2018.0,dávid krisztián nagy,,
6930,Journal of Political Economy,2018.0,peri silva,,
6931,Journal of Political Economy,2018.0,jing shi,,
6932,Journal of Political Economy,2018.0,yongxiang wang,,
6933,Journal of Political Economy,2018.0,stephen w. salant,Stephen Walter Salant,psa604
6934,Journal of Political Economy,2018.0,ulrich doraszelski,,
6935,Journal of Political Economy,2018.0,sébastien roux,,
6936,Journal of Political Economy,2018.0,adam m. guren,Adam Guren,pgu538
6937,Journal of Political Economy,2018.0,robert e. hall,Robert Hall,pha128
6938,Journal of Political Economy,2018.0,andreas i. mueller,Andreas Mueller,pml39
6939,Journal of Political Economy,2018.0,andreas i. mueller,Andreas Mueller,pmu176
6940,Journal of Political Economy,2018.0,jeremy t. fox,Jeremy Fox,pfo144
6941,Journal of Political Economy,2018.0,chenyu yang,,
6942,Journal of Political Economy,2018.0,david h. hsu,,
6943,Journal of Political Economy,2018.0,david schoenherr,,
6944,Journal of Political Economy,2018.0,william r. kerr,William Kerr,pke127
6945,Journal of Political Economy,2018.0,rachel heath,,
6946,Journal of Political Economy,2018.0,pierre-andré chiappori,,
6947,Journal of Political Economy,2018.0,james liang,,
6948,Journal of Political Economy,2018.0,edward p. lazear,Edward Lazear,pla64
6949,Journal of Political Economy,2018.0,edward p. lazear,Edward Lazear,pla64
6950,Journal of Political Economy,2018.0,richard blundell,Richard W. Blundell,pbl81
6951,Journal of Political Economy,2018.0,itay saporta-eksten,,
6952,Journal of Political Economy,2018.0,jörg l. spenkuch,,
6953,Journal of Political Economy,2018.0,gregory veramendi,Gregory Francisco Veramendi,pve239
6954,Journal of Political Economy,2018.0,mette ejrnæs,,
6955,Journal of Political Economy,2018.0,juan ortner,Juan Matias Ortner,por114
6956,Journal of Political Economy,2018.0,eric avis,,
6957,,,,,
6958,,,,,
6959,Journal of Political Economy,2018.0,umut dur,Umut Mert Dur,pdu318
6960,Journal of Political Economy,2018.0,parag a. pathak,Parag Pathak,ppa503
6961,Journal of Political Economy,2018.0,tayfun sönmez,,
6962,Journal of Political Economy,2018.0,takuo sugaya,,
6963,Journal of Political Economy,2018.0,stefano dellavigna,Stefano Dellavigna,pde710
6964,Journal of Political Economy,2018.0,devin pope,,
6965,Journal of Political Economy,2018.0,petra todd,,
6966,Journal of Political Economy,2018.0,kenneth i. wolpin,,
6967,Journal of Political Economy,2018.0,yao luo,,
6968,Journal of Political Economy,2018.0,isabelle perrigne,,
6969,Journal of Political Economy,2018.0,quang vuong,,
6970,Journal of Political Economy,2018.0,uta schönberg,,
6971,Journal of Political Economy,2018.0,christopher r. walters,,
6972,Journal of Political Economy,2018.0,michael bailey,,
6973,Journal of Political Economy,2018.0,ruiqing cao,,
6974,Journal of Political Economy,2018.0,theresa kuchler,,
6975,,,,,
6976,,,,,
6977,,,,,
6978,Journal of Political Economy,2019.0,benjamin lester,Benjamin R. Lester,ple283
6979,Journal of Political Economy,2019.0,melvyn g. coles,Melvyn Glyn Coles,pco324
6980,Journal of Political Economy,2019.0,john morrow,John Miles Morrow,pmo258
6981,Journal of Political Economy,2019.0,jordan kyle,,
6982,Journal of Political Economy,2019.0,benjamin a. olken,Benjamin Olken,pol170
6983,Journal of Political Economy,2019.0,mark egan,,
6984,Journal of Political Economy,2019.0,gregor matvos,,
6985,Journal of Political Economy,2019.0,raphaël parchet,,
6986,Journal of Political Economy,2019.0,adam meirowitz,,
6987,Journal of Political Economy,2019.0,kristopher w. ramsay,,
6988,Journal of Political Economy,2019.0,yukiko u. saito,Yukiko Umeno Saito,psa1086
6989,Journal of Political Economy,2019.0,pol antràs,,
6990,Journal of Political Economy,2019.0,suresh naidu,,
6991,Journal of Political Economy,2019.0,james a. robinson,James Alan Robinson,pro179
6992,Journal of Political Economy,2019.0,matthew elliott,,
6993,Journal of Political Economy,2019.0,asaf bernstein,,
6994,Journal of Political Economy,2019.0,eric hughson,,
6995,Journal of Political Economy,2019.0,kris james mitchener,,
6996,Journal of Political Economy,2019.0,tim mcquade,,
6997,Journal of Political Economy,2019.0,andis sofianos,,
6998,Journal of Political Economy,2019.0,david l. dicks,,
6999,Journal of Political Economy,2019.0,paolo fulghieri,,
7000,Journal of Political Economy,2019.0,xavier giroud,,
7001,Journal of Political Economy,2019.0,joshua rauh,,
7002,Journal of Political Economy,2019.0,m. utku ünver,,
7003,Journal of Political Economy,2019.0,johannes f. wieland,Johannes Wieland,pwi408
7004,Journal of Political Economy,2019.0,roland g. fryer jr.,,
7005,Journal of Political Economy,2019.0,giorgio e. primiceri,Giorgio Primiceri,ppr18
7006,Journal of Political Economy,2019.0,sharun w. mukand,Sharun Mukand,pmu142
7007,Journal of Political Economy,2019.0,alex frankel,,
7008,Journal of Political Economy,2019.0,achyuta adhvaryu,Achyuta R. Adhvaryu,pad77
7009,Journal of Political Economy,2019.0,alvaro garcia-marin,Alvaro F. Garcia-Marin,pga581
7010,Journal of Political Economy,2019.0,nico voigtländer,,
7011,Journal of Political Economy,2019.0,jonathan i. dingel,Jonathan Ivan Dingel,pdi319
7012,Journal of Political Economy,2019.0,eduardo morales,,
7013,Journal of Political Economy,2019.0,ben gillen,,
7014,Journal of Political Economy,2019.0,erik snowberg,,
7015,Journal of Political Economy,2019.0,leeat yariv,,
7016,Journal of Political Economy,2019.0,ralph s. j. koijen,,
7017,Journal of Political Economy,2019.0,jean-françois houde,,
7018,Journal of Political Economy,2019.0,matthew backus,,
7019,Journal of Political Economy,2019.0,samuel bowles,,
7020,Journal of Political Economy,2019.0,jung-kyoo choi,,
7021,Journal of Political Economy,2019.0,christopher r. bollinger,Christopher Bollinger,pbo821
7022,Journal of Political Economy,2019.0,barry t. hirsch,Barry Hirsch,phi17
7023,Journal of Political Economy,2019.0,charles m. hokayem,,
7024,Journal of Political Economy,2019.0,gharad bryan,,
7025,Journal of Political Economy,2019.0,ángel l. lópez,,
7026,Journal of Political Economy,2019.0,juan ortner,Juan Matias Ortner,por114
7027,Journal of Political Economy,2019.0,piotr dworczak,,
7028,Journal of Political Economy,2019.0,ariel burstein,Ariel Tomas Burstein,pbu107
7029,Journal of Political Economy,2019.0,nobuhiro kiyotaki,,
7030,Journal of Political Economy,2019.0,lasse eika,,
7031,Journal of Political Economy,2019.0,m. keith chen,,
7032,Journal of Political Economy,2019.0,judith a. chevalier,Judith Chevalier,pch151
7033,Journal of Political Economy,2019.0,emily oehlsen,,
7034,Journal of Political Economy,2019.0,xiang zhou,,
7035,Journal of Political Economy,2019.0,leslie m. marx,Leslie Marx,pma2696
7036,Journal of Political Economy,2019.0,erzo f. p. luttmer,Erzo F. P. Luttmer,plu27
7037,Journal of Political Economy,2019.0,giovanni l. violante,Giovanni Luca Violante,pvi7
7038,Journal of Political Economy,2019.0,christopher walters,,
7039,Journal of Political Economy,2020.0,raúl sánchez de la sierra,,
7040,Journal of Political Economy,2020.0,elena krasnokutskaya,,
7041,Journal of Political Economy,2020.0,kyungchul song,,
7042,Journal of Political Economy,2020.0,ben mermelstein,,
7043,Journal of Political Economy,2020.0,mark a. satterthwaite,,
7044,Journal of Political Economy,2020.0,michael d. whinston,Michael Whinston,pwh46
7045,Journal of Political Economy,2020.0,per krusell,,
7046,Journal of Political Economy,2020.0,ilya segal,,
7047,Journal of Political Economy,2020.0,thomas noe,Thomas H. Noe,pno13
7048,Journal of Political Economy,2019.0,richard blundell,Richard W. Blundell,pbl81
7049,Journal of Political Economy,2019.0,itay saporta-eksten,,
7050,Review of Economic Studies,2000.0,michael suk-young chwe,,
7051,Review of Economic Studies,2000.0,in ho lee,,
7052,Review of Economic Studies,2000.0,pietro veronesi,,
7053,Review of Economic Studies,2000.0,harold l. cole,Harold Coulombe,pco49
7054,Review of Economic Studies,2000.0,harold l. cole,Harold Cole,pco70
7055,Review of Economic Studies,2000.0,jonas d. m. fisher,,
7056,Review of Economic Studies,2000.0,angel serrat,,
7057,Review of Economic Studies,2000.0,juuso välimäki,,
7058,Review of Economic Studies,2000.0,val e. lambson,Val Eugene Lambson,pla235
7059,Review of Economic Studies,2000.0,claude d'aspremont,Claude D'Aspremont,pda295
7060,Review of Economic Studies,2000.0,melvyn g. coles,Melvyn Glyn Coles,pco324
7061,Review of Economic Studies,2000.0,andrew k. g. hildreth,,
7062,Review of Economic Studies,2000.0,leslie m. marx,Leslie Marx,pma2696
7063,Review of Economic Studies,2000.0,eric maskin,Eric S. Maskin,pma498
7064,Review of Economic Studies,2000.0,yingyi qian,,
7065,Review of Economic Studies,2000.0,eric maskin,Eric S. Maskin,pma498
