idd,journal,year,author,name,Short-Id
7337,Journal of Political Economy,2008.0,tomas sjã¶strã¶m,,
7338,Review of Economic Studies,2004.0,tomas sjöström,,
7339,Review of Economic Studies,2001.0,tomas sjöström,,
7340,Review of Economic Studies,2011.0,tomas sjöström,,
7341,Review of Economic Studies,2004.0,tomas sjöström,,
7342,Econometrica,2015.0,tomasz sadzik,,
7343,Journal of Political Economy,2002.0,tommy stamland,,
7348,Econometrica,2015.0,tor jacobson,,
7349,The Quarterly Journal of Economics,2000.0,torben iversen,,
7350,The Quarterly Journal of Economics,2014.0,tore olsen,,
7351,The Quarterly Journal of Economics,2011.0,tore olsen,,
7352,Econometrica,2015.0,toru kitagawa,,
7353,Econometrica,2018.0,toru kitagawa,,
7354,American Economic Review,2012.0,toshiaki iizuka,,
7355,Journal of Political Economy,2002.0,"towse, ruth",,
7356,Review of Economic Studies,2011.0,tracy yue wang,,
7357,American Economic Review,2017.0,tri vi dang,,
7358,The Quarterly Journal of Economics,2005.0,tuomo vuolteenaho,,
7359,American Economic Review,2004.0,tuomo vuolteenaho,,
7360,The Quarterly Journal of Economics,2017.0,tyler muir,,
7361,Econometrica,2000.0,tze leung lai,,
7362,American Economic Review,2001.0,uday rajan,,
7363,Econometrica,2001.0,"ui, takashi",,
7364,American Economic Review,2014.0,ulf s?derstr?m,,
7365,Review of Economic Studies,2017.0,ulf zölitz,,
7366,Journal of Political Economy,2018.0,ulrich doraszelski,,
7367,American Economic Review,2018.0,ulrich doraszelski,,
7368,American Economic Review,2014.0,ulrich doraszelski,,
7369,Econometrica,2010.0,ulrich doraszelski,,
7370,American Economic Review,2019.0,ulrich doraszelski,,
7371,Review of Economic Studies,2013.0,ulrich doraszelski,,
7372,Review of Economic Studies,2006.0,ulrich k. muller,,
7373,Econometrica,2003.0,ulrich k. m¸ller,,
7374,Econometrica,2018.0,ulrich k. mã¼ller,,
7375,Econometrica,2013.0,ulrich k. müller,,
7376,Econometrica,2015.0,ulrich k. müller,,
7377,Review of Economic Studies,2010.0,ulrich k. müller,,
7378,Econometrica,2011.0,ulrich k. müller,,
7379,Review of Economic Studies,2009.0,ulrich k. müller,,
7380,Review of Economic Studies,2016.0,ulrich k. müller,,
7381,Econometrica,2016.0,ulrich k. müller,,
7382,Econometrica,2008.0,ulrich k. müller,,
7383,Review of Economic Studies,2016.0,umberto garfagnini,,
7391,American Economic Review,2017.0,uta schönberg,,
7392,Review of Economic Studies,2016.0,uta schönberg,,
7393,The Quarterly Journal of Economics,2017.0,uta schönberg,,
7394,Journal of Political Economy,2018.0,uta schönberg,,
7395,The Quarterly Journal of Economics,2009.0,uta schönberg,,
7396,Review of Economic Studies,2002.0,v. bhaskar,,
7397,Review of Economic Studies,2013.0,v. bhaskar,,
7398,Journal of Political Economy,2016.0,v. bhaskar,,
7400,Review of Economic Studies,2002.0,v. v chari,,
7401,Econometrica,2007.0,v. v. chari,,
7402,Review of Economic Studies,2003.0,v. v. chari,,
7403,American Economic Review,2014.0,v. v. chari,,
7404,American Economic Review,2016.0,v. v. chari,,
7405,Journal of Political Economy,2003.0,v. v. chari,,
7406,Econometrica,2000.0,v. v. chari,,
7408,Review of Economic Studies,2015.0,valentina bruno,,
7414,Journal of Political Economy,2014.0,valérie lechene,,
7415,Econometrica,2001.0,"van der klaauw, wilbert",,
7416,Econometrica,2001.0,"van huyck, john",,
7419,American Economic Review,2013.0,vasco carvalho,,
7420,Econometrica,2012.0,vasco m. carvalho,,
7421,American Economic Review,2019.0,vasco m. carvalho,,
7422,The Quarterly Journal of Economics,2006.0,vasiliki plerou,,
7423,American Economic Review,2020.0,veena srinivasan,,
7424,Journal of Political Economy,2006.0,venkat lakshminarayanan,,
7425,Econometrica,2000.0,venkatesh bala,,
7426,The Quarterly Journal of Economics,2015.0,venkatesh sundararaman,,
7427,Journal of Political Economy,2011.0,venkatesh sundararaman,,
7428,Journal of Political Economy,2000.0,vernon henderson,,
7432,American Economic Review,2019.0,veronica petrencu,,
7433,Journal of Political Economy,2007.0,vicky longawa,,
7441,The Quarterly Journal of Economics,2015.0,victoria ivashina,,
7442,Review of Economic Studies,2001.0,vijay krishna,,
7443,American Economic Review,2016.0,vijay krishna,,
7444,Journal of Political Economy,2011.0,vijay krishna,,
7445,American Economic Review,2008.0,vijay krishna,,
7446,The Quarterly Journal of Economics,2001.0,vijay krishna,,
7447,Econometrica,2017.0,viktor todorov,,
7448,Econometrica,2012.0,viktor todorov,,
7449,Econometrica,2015.0,viktor todorov,,
7450,Econometrica,2011.0,viktor todorov,,
7451,American Economic Review,2004.0,vince wiggins,,
7453,American Economic Review,2013.0,vincenzo denicol?,,
7454,American Economic Review,2015.0,vincenzo denicolò,,
7455,American Economic Review,2008.0,virginia sã¡nchez-marcos,,
7456,American Economic Review,2002.0,vivian lei,,
7457,American Economic Review,2018.0,vivian yue,,
7459,Econometrica,2001.0,"vohra, rajiv",,
7463,American Economic Review,2003.0,w. michael hanemann,,
7464,American Economic Review,2012.0,w. michael hanemann,,
7465,American Economic Review,2005.0,w. michael hanemann,,
7467,Econometrica,2001.0,"wakker, peter p",,
7468,American Economic Review,2001.0,wallace p. mullin,,
7469,Review of Economic Studies,2006.0,walter distaso,,
7470,Review of Economic Studies,2019.0,walter n torous,,
7471,Journal of Political Economy,2003.0,"weber, warren e.",,
7472,American Economic Review,2014.0,wenlan qian,,
7473,Econometrica,2004.0,werner stanzl,,
7483,American Economic Review,2014.0,wieland m?ller,,
7485,Journal of Political Economy,2002.0,wilbur john coleman ii,,
7486,Journal of Political Economy,2001.0,wilbur john coleman ii,,
7487,American Economic Review,2006.0,wilbur john coleman ii,,
7488,American Economic Review,2015.0,will dobbie,,
7489,The Quarterly Journal of Economics,2018.0,will dobbie,,
7490,Journal of Political Economy,2015.0,will dobbie,,
7491,American Economic Review,2018.0,will dobbie,,
7494,American Economic Review,2018.0,william copeland,,
7495,Journal of Political Economy,2000.0,william d. grampp,,
7496,American Economic Review,2007.0,william e. morgan,,
7500,American Economic Review,2004.0,william j. wilhelm jr,,
7501,American Economic Review,2002.0,william morgan,,
7506,The Quarterly Journal of Economics,2008.0,william o. brown,,
7507,American Economic Review,2003.0,william p. rogerson,,
7508,Journal of Political Economy,2008.0,william p. rogerson,,
7511,American Economic Review,2001.0,william robert nelson,,
7512,American Economic Review,2005.0,william t. dickens,,
7514,Journal of Political Economy,2009.0,william troost,,
7518,Econometrica,2001.0,"wilson, robert",,
7519,Journal of Political Economy,2003.0,wim vijverberg,,
7520,Econometrica,2001.0,"woglom, geoffrey",,
7521,Econometrica,2001.0,"wolf, michael",,
7522,Review of Economic Studies,2018.0,wolfram merzyn,,
7523,American Economic Review,2002.0,won chang,,
7524,American Economic Review,2000.0,wouter j. den haan,,
7525,American Economic Review,2011.0,wouter j. den haan,,
7526,Review of Economic Studies,2018.0,x dhaultfuille,,
7527,Review of Economic Studies,2014.0,x. tang,,
7528,Econometrica,2015.0,xavier d'haultfuille,,
7529,Review of Economic Studies,2019.0,xavier dhaultfuille,,
7530,The Quarterly Journal of Economics,2017.0,xavier giroud,,
7531,Journal of Political Economy,2019.0,xavier giroud,,
7532,American Economic Review,2019.0,xavier giroud,,
7533,The Quarterly Journal of Economics,2013.0,xavier giroud,,
7534,American Economic Review,2018.0,xavier jaravel,,
7535,The Quarterly Journal of Economics,2019.0,xavier jaravel,,
7536,The Quarterly Journal of Economics,2019.0,xavier jaravel,,
7540,Journal of Political Economy,2019.0,xiang zhou,,
7541,Review of Economic Studies,2019.0,xiaochen fan,,
7542,American Economic Review,2011.0,xiaoquan (michael) zhang,,
7543,Econometrica,2017.0,xinghua zheng,,
7544,Review of Economic Studies,2019.0,xinwei ma,,
7545,American Economic Review,2012.0,xu tan,,
7547,Econometrica,2011.0,y. fan,,
7548,Econometrica,2000.0,y. nishiyama,,
7549,Econometrica,2003.0,yacine ait--sahalia,,
7550,Econometrica,2008.0,yacine aït-sahalia,,
7551,Review of Economic Studies,2018.0,yajun wang,,
7552,American Economic Review,2018.0,yanhui wu,,
7553,American Economic Review,2014.0,yaniv dover,,
7554,American Economic Review,2014.0,yann bramoull?,,
7555,Econometrica,2017.0,yann bramoullé,,
7556,Review of Economic Studies,2010.0,yanqin fan,,
7557,Econometrica,2014.0,yanqin fan,,
7558,Journal of Political Economy,2018.0,yao luo,,
7559,American Economic Review,2007.0,yaron lahav,,
7560,American Economic Review,2019.0,yaroslav kryukov,,
7561,American Economic Review,2014.0,yaroslav kryukov,,
7562,Econometrica,2010.0,yaroslav kryukov,,
7563,Journal of Political Economy,2017.0,yash kanoria,,
7564,Review of Economic Studies,2019.0,yehuda izhakian,,
7566,Review of Economic Studies,2014.0,yena park,,
7567,Journal of Political Economy,2002.0,yeung lewis chan,,
7568,The Quarterly Journal of Economics,2008.0,yi qian,,
7569,American Economic Review,2005.0,yihong xia,,
7571,Econometrica,2016.0,ying bai,,
7572,American Economic Review,2016.0,yingni guo,,
7573,Econometrica,2019.0,yingni guo,,
7574,Review of Economic Studies,2000.0,yingyi qian,,
7575,Journal of Political Economy,2006.0,yingyi qian,,
7576,Journal of Political Economy,2000.0,yingyi qian,,
7577,Econometrica,2017.0,yingying li,,
7579,The Quarterly Journal of Economics,2002.0,yishay yafeh,,
7580,American Economic Review,2006.0,yoella bereby-meyer,,
7581,Review of Economic Studies,2015.0,yongxiang wang,,
7582,Journal of Political Economy,2018.0,yongxiang wang,,
7583,Review of Economic Studies,2018.0,yongxiang wang,,
7584,Econometrica,2001.0,"yoon, kiho",,
7585,American Economic Review,2000.0,yoshihiro yoshida,,
7586,American Economic Review,2018.0,yoshio nozawa,,
7587,Econometrica,2005.0,yossi feinberg,,
7588,Review of Economic Studies,2006.0,yossi feinberg,,
7589,Econometrica,2008.0,yossi feinberg,,
7590,American Economic Review,2018.0,you suk kim,,
7593,Review of Economic Studies,2018.0,younghwan in,,
7594,Journal of Political Economy,2016.0,youngwoo koh,,
7595,American Economic Review,2016.0,yu gao,,
7596,Review of Economic Studies,2018.0,yuan xue,,
7597,The Quarterly Journal of Economics,2012.0,yuanjun zhang,,
7598,American Economic Review,2015.0,yue pan,,
7599,Econometrica,2018.0,yuichi kitamura,,
7600,Econometrica,2012.0,yuichi kitamura,,
7601,Econometrica,2013.0,yuichi kitamura,,
7602,Econometrica,2001.0,yuichi kitamura,,
7603,Econometrica,2004.0,yuichi kitamura,,
7604,Econometrica,2013.0,yuichi kitamura,,
7605,Econometrica,2010.0,yuichi yamamoto,,
7606,Review of Economic Studies,2014.0,yuichi yamamoto,,
7607,Econometrica,2010.0,yuichiro kamada,,
7608,American Economic Review,2015.0,yuichiro kamada,,
7609,Journal of Political Economy,2001.0,yuk-fai fong,,
7610,Review of Economic Studies,2017.0,yuk-fai fong,,
7612,American Economic Review,2007.0,yuliy sannikov,,
7613,Review of Economic Studies,2017.0,yuliy sannikov,,
7614,American Economic Review,2014.0,yuliy sannikov,,
7615,Review of Economic Studies,2008.0,yuliy sannikov,,
7616,Econometrica,2010.0,yuliy sannikov,,
7617,Econometrica,2007.0,yuliy sannikov,,
7618,American Economic Review,2018.0,yusuf neggers,,
7619,American Economic Review,2008.0,yuval rottenstreich,,
7620,Review of Economic Studies,2008.0,yuval salant,,
7621,Review of Economic Studies,2012.0,yuval salant,,
7622,American Economic Review,2011.0,yuval salant,,
7623,Review of Economic Studies,2019.0,yuval salant,,
7624,American Economic Review,2015.0,yuya takahashi,,
7625,Review of Economic Studies,2019.0,yves le yaouanq,,
7626,The Quarterly Journal of Economics,2016.0,yyannú cruz-aguayo,,
7628,Econometrica,2002.0,zengjing chen,,
7629,American Economic Review,2006.0,zeno rotondi,,
7630,Journal of Political Economy,2004.0,zeynep k. hansen,,
7631,Econometrica,2015.0,zeyuan allen zhu,,
7632,Econometrica,2001.0,"zhang, jiankang",,
7633,Econometrica,2001.0,"zhang, qiang",,
7634,American Economic Review,2011.0,zheng song,,
7635,Review of Economic Studies,2001.0,zhenhong fan,,
7636,Econometrica,2016.0,zhentao shi,,
7637,American Economic Review,2016.0,zhenxing huang,,
7638,Econometrica,2018.0,zhenxing huang,,
7639,The Quarterly Journal of Economics,2015.0,zhichun jenny ying,,
7640,Review of Economic Studies,2012.0,zhigu he,,
7641,The Quarterly Journal of Economics,2009.0,zhikang eric chua,,
7642,The Quarterly Journal of Economics,2012.0,zhiwei zhang,,
7643,Journal of Political Economy,2009.0,zhongmin wang,,
7644,American Economic Review,2019.0,zhouxiang shen,,
7645,Econometrica,2019.0,zsuzsanna jankó,,
7646,Econometrica,2010.0,zvi safra,,
7647,Econometrica,2002.0,zvi safra,,
7648,Econometrica,2008.0,zvi safra,,
7649,Review of Economic Studies,2018.0,zweimüller josef,,
7650,Journal of Political Economy,2019.0,ángel l. lópez,,
7651,Review of Economic Studies,2018.0,árpád ábrahám,,
7652,Econometrica,2012.0,áureo de paula,,
7653,Review of Economic Studies,2010.0,áureo de paula,,
7654,Review of Economic Studies,2017.0,áureo de paula,,
7655,Econometrica,2018.0,ã ureo de paula,,
7656,Review of Economic Studies,2011.0,åsa rosén,,
7657,Review of Economic Studies,2004.0,åsa rosén,,
7658,Review of Economic Studies,2007.0,éva nagypál,,
7659,American Economic Review,2005.0,òscar jordà,,
7660,The Quarterly Journal of Economics,2019.0,òscar jordà,,
7661,American Economic Review,2019.0,ömer karaduman,,
7662,American Economic Review,2016.0,ömer özak,,
7663,American Economic Review,2017.0,özlem bedre-defolie,,
7664,American Economic Review,2017.0,øyvind thomassen,,
7665,,,,,
7666,,,,,
7667,,,,,
7668,,,,,
7669,,,,,
7670,,,,,
7671,,,,,
7672,,,,,
7673,,,,,
7674,,,,,
7675,,,,,
7676,,,,,
7677,,,,,
7678,,,,,
7679,,,,,
7680,,,,,
7681,,,,,
7682,,,,,
7683,,,,,
7684,,,,,
7685,,,,,
7686,,,,,
7687,,,,,
7688,,,,,
7689,,,,,
7690,,,,,
7691,,,,,
7692,,,,,
7693,,,,,
7694,,,,,
7695,,,,,
7696,,,,,
7697,,,,,
7698,,,,,
7699,,,,,
7700,,,,,
7701,,,,,
7702,,,,,
7703,,,,,
7704,,,,,
7705,,,,,
7706,,,,,
7707,,,,,
7708,,,,,
7709,,,,,
7710,,,,,
7711,,,,,
7712,,,,,
7713,,,,,
7714,,,,,
7715,,,,,
7716,,,,,
7717,,,,,
7718,,,,,
7719,,,,,
7720,,,,,
7721,,,,,
7722,,,,,
7723,,,,,
7724,,,,,
7725,,,,,
7726,,,,,
7727,,,,,
7728,,,,,
7729,,,,,
7730,,,,,
7731,,,,,
7732,,,,,
7733,,,,,
7734,,,,,
7735,,,,,
7736,,,,,
7737,,,,,
7738,,,,,
7739,,,,,
7740,,,,,
7741,,,,,
7742,,,,,
7743,,,,,
7744,,,,,
7745,,,,,
7746,,,,,
7747,,,,,
7748,,,,,
7749,,,,,
7750,,,,,
7751,,,,,
7752,,,,,
7753,,,,,
7754,,,,,
7755,,,,,
7756,,,,,
7757,,,,,
7758,,,,,
7759,,,,,
7760,,,,,
7761,,,,,
7762,,,,,
7763,,,,,
7764,,,,,
7765,,,,,
7766,,,,,
7767,,,,,
7768,,,,,
7769,,,,,
7770,,,,,
7771,,,,,
7772,,,,,
7773,,,,,
7774,,,,,
7775,,,,,
7776,,,,,
7777,,,,,
7778,,,,,
7779,,,,,
7780,,,,,
7781,,,,,
7782,,,,,
7783,,,,,
7784,,,,,
7785,,,,,
7786,,,,,
7787,,,,,
7788,,,,,
7789,,,,,
7790,,,,,
7791,,,,,
7792,,,,,
7793,,,,,
7794,,,,,
7795,,,,,
7796,,,,,
7797,,,,,
7798,,,,,
7799,,,,,
7800,,,,,
7801,,,,,
7802,,,,,
7803,,,,,
7804,,,,,
7805,,,,,
7806,,,,,
7807,,,,,
7808,,,,,
7809,,,,,
7810,,,,,
7811,,,,,
7812,,,,,
7813,,,,,
7814,,,,,
7815,,,,,
7816,,,,,
7817,,,,,
7818,,,,,
7819,,,,,
7820,,,,,
7821,,,,,
7822,,,,,
7823,,,,,
7824,,,,,
7825,,,,,
7826,,,,,
7827,,,,,
7828,,,,,
7829,,,,,
7830,,,,,
7831,,,,,
7832,,,,,
7833,,,,,
7834,,,,,
7835,,,,,
7836,,,,,
7837,,,,,
7838,,,,,
7839,,,,,
7840,,,,,
