,journal,year,author,name,Short-Id
1754,American Economic Review,2016.0,christopher sleet,,
1755,American Economic Review,2016.0,peter koudijs,,
1756,American Economic Review,2016.0,samuel kortum,,
1757,American Economic Review,2016.0,eric french,eric baird french,pfr203
1758,American Economic Review,2016.0,stephan seiler,,
1759,American Economic Review,2016.0,odilon câmara,,
1760,American Economic Review,2016.0,brett green,,
1761,American Economic Review,2016.0,jason abaluck,,
1762,American Economic Review,2016.0,chris kabrhel,,
1763,American Economic Review,2016.0,ali raja,,
1764,American Economic Review,2016.0,arjun venkatesh,,
1765,American Economic Review,2016.0,alaka holla,,
1766,American Economic Review,2016.0,joão gomes,,
1767,American Economic Review,2016.0,urban jermann,urban joseph jermann,pje4
1768,American Economic Review,2016.0,lukas schmid,lukas d. schmid,psc452
1769,American Economic Review,2016.0,jordi galí,,
1770,American Economic Review,2016.0,alexandra roulet,,
1771,American Economic Review,2016.0,julian di giovanni,julian di giovanni,pdi67
1772,American Economic Review,2016.0,jonathan d. ketcham,,
1773,American Economic Review,2016.0,nicolai v. kuminoff,,
1774,American Economic Review,2016.0,christopher a. powers,,
1775,American Economic Review,2016.0,jason abaluck,,
1776,American Economic Review,2017.0,julien gagnon,,
1777,American Economic Review,2017.0,jeffrey c. ely,jeffrey ely,pel9
1778,American Economic Review,2017.0,asuman ozdaglar,,
1779,American Economic Review,2017.0,mark egan,,
1780,American Economic Review,2017.0,ali hortaçsu,,
1781,American Economic Review,2017.0,gregor matvos,,
1782,American Economic Review,2017.0,eric zwick,,
1783,American Economic Review,2017.0,james mahon,,
1784,American Economic Review,2017.0,alberto cavallo,alberto felipe cavallo,pca605
1785,American Economic Review,2017.0,robert e. hall,robert hall,pha128
1786,American Economic Review,2017.0,thomas steger,thomas michael steger,pst103
1787,American Economic Review,2017.0,erik madsen,,
1788,American Economic Review,2017.0,uta schönberg,,
1789,American Economic Review,2017.0,daniel paravisini,,
1790,American Economic Review,2017.0,qing gong,,
1791,American Economic Review,2017.0,samuel lundstrom,,
1792,American Economic Review,2017.0,rodrigo adao,,
1793,American Economic Review,2017.0,dave donaldson,,
1794,American Economic Review,2017.0,ilan kremer,,
1795,American Economic Review,2017.0,linda babcock,,
1796,American Economic Review,2017.0,laurie weingart,,
1797,American Economic Review,2017.0,kyle c. meng,kyle chuan meng,pme858
1798,American Economic Review,2017.0,raphael schoenle,raphael s. schoenle,psc432
1799,American Economic Review,2017.0,jae sim,jae w. sim,psi231
1800,American Economic Review,2017.0,egon zakrajek,,
1801,American Economic Review,2017.0,gauti eggertsson,gauti b. eggertsson,peg7
1802,American Economic Review,2017.0,nobuhiro kiyotaki,,
1803,American Economic Review,2017.0,justin p. johnson,,
1804,American Economic Review,2017.0,tri vi dang,,
1805,American Economic Review,2017.0,bengt holmström,,
1806,American Economic Review,2017.0,guillermo ordoñez,,
1807,American Economic Review,2017.0,tarek a. hassan,tarek alexander hassan,pha489
1808,American Economic Review,2017.0,tarek a. hassan,twana a. hassan,pha1029
1809,American Economic Review,2017.0,thomas m. mertens,thomas michael mertens,pme415
1810,American Economic Review,2017.0,sabrina t. howell,,
1811,American Economic Review,2017.0,julian c. jamison,,
1812,American Economic Review,2017.0,margaret sheridan,,
1813,American Economic Review,2017.0,efe a. ok,efe ok,pok13
1814,American Economic Review,2017.0,michele piccione,,
1815,American Economic Review,2017.0,gene m. grossman,gene grossman,pgr21
1816,American Economic Review,2017.0,thomas sampson,,
1817,American Economic Review,2017.0,guillermo zamarripa,,
1818,,,,,
1819,,,,,
1820,,,,,
1821,,,,,
1822,,,,,
1823,American Economic Review,2017.0,daniel keniston,,
1824,American Economic Review,2017.0,tahir andrabi,,
1825,American Economic Review,2017.0,mathias thoenig,mathias thoenig,pth113
1826,American Economic Review,2017.0,astrid würtz rasmussen,,
1827,American Economic Review,2017.0,aaron k. chatterji,,
1828,American Economic Review,2017.0,brendan daley,,
1829,American Economic Review,2017.0,jonah e. rockoff,,
1830,American Economic Review,2017.0,oliver hart,oliver d. hart,pha222
1831,American Economic Review,2017.0,bengt holmström,,
1832,American Economic Review,2017.0,holger sieg,,
1833,American Economic Review,2017.0,chamna yoon,,
1834,American Economic Review,2017.0,daniel j. wilson,daniel j. whelan,pwh28
1835,American Economic Review,2017.0,daniel j. wilson,daniel wilson,pwi26
1836,American Economic Review,2017.0,christopher gust,christopher james gust,pgu329
1837,American Economic Review,2017.0,david lópez-salido,,
1838,American Economic Review,2017.0,brett green,,
1839,American Economic Review,2017.0,özlem bedre-defolie,,
1840,American Economic Review,2017.0,gary biglaiser,,
1841,American Economic Review,2017.0,balázs szentes,,
1842,American Economic Review,2017.0,andreas i. mueller,andreas mueller,pml39
1843,American Economic Review,2017.0,andreas i. mueller,andreas mueller,pmu176
1844,American Economic Review,2017.0,pierre-andré chiappori,,
1845,American Economic Review,2017.0,bernard salanié,,
1846,American Economic Review,2017.0,matthias heinz,,
1847,American Economic Review,2017.0,miriam krueger,,
1848,American Economic Review,2017.0,nikolay zubanov,,
1849,American Economic Review,2017.0,mariann ollár,,
1850,American Economic Review,2017.0,david mckenzie,david mckenzie,pmc29
1851,American Economic Review,2017.0,øyvind thomassen,,
1852,American Economic Review,2017.0,howard smith,howard william smith,psm46
1853,American Economic Review,2017.0,stephan seiler,,
1854,American Economic Review,2017.0,guangrong ma,,
1855,American Economic Review,2017.0,lixin colin xu,l. colin xu,pxu2
1856,American Economic Review,2017.0,ignacio ortuño-ortín,,
1857,American Economic Review,2017.0,pol antràs,,
1858,American Economic Review,2017.0,gregory j. martin,,
1859,American Economic Review,2017.0,thomas j. sargent,thomas sargent,psa83
1860,American Economic Review,2017.0,luis rayo,,
1861,American Economic Review,2017.0,kyle handley,kyle l. handley,pha333
1862,American Economic Review,2017.0,nuno limão,,
1863,American Economic Review,2017.0,luhang wang,,
1864,American Economic Review,2017.0,lindsay fox,,
1865,American Economic Review,2017.0,susanna loeb,,
1866,American Economic Review,2017.0,eric s. taylor,,
1867,American Economic Review,2017.0,rafael dix-carneiro,,
1868,American Economic Review,2017.0,brian k. kovak,,
1869,American Economic Review,2017.0,olivier deschênes,,
1870,American Economic Review,2017.0,matias iaryczower,,
1871,American Economic Review,2017.0,cesi cruz,,
1872,American Economic Review,2017.0,julien labonne,,
1873,American Economic Review,2017.0,pablo querubín,,
1874,American Economic Review,2017.0,christina d. romer,christina duckworth romer,pro407
1875,American Economic Review,2017.0,david h. romer,david romer,pro406
1876,American Economic Review,2017.0,benjamin hébert,,
1877,American Economic Review,2017.0,josé a. carrasco,,
1878,American Economic Review,2017.0,renzo massari,,
1879,American Economic Review,2017.0,david lópez-salido,,
1880,American Economic Review,2017.0,andré kurmann,,
1881,American Economic Review,2017.0,thomas fujiwara,,
1882,American Economic Review,2017.0,amanda pallais,,
1883,American Economic Review,2017.0,marzena rostek,,
1884,American Economic Review,2017.0,thais lærkholm jensen,,
1885,American Economic Review,2017.0,per krusell,,
1886,American Economic Review,2017.0,neale mahoney,,
1887,American Economic Review,2017.0,amir kermani,,
1888,American Economic Review,2017.0,vincent yao,vincent w. yao,pya131
1889,American Economic Review,2017.0,in-koo cho,,
1890,American Economic Review,2017.0,mark ottoni-wilhelm,,
1891,American Economic Review,2017.0,robert c. allen,robert carson allen,pal165
1892,American Economic Review,2017.0,amanda pallais,,
1893,American Economic Review,2017.0,judd b. kessler,,
1894,American Economic Review,2017.0,iván werning,,
1895,American Economic Review,2017.0,monika mrázová,,
1896,American Economic Review,2017.0,robert östling,,
1897,American Economic Review,2018.0,joanne w. hsu,,
1898,American Economic Review,2018.0,david a. matsa,david a. malueg,pma1077
1899,American Economic Review,2018.0,brian t. melzer,brian thomas melzer,pme762
1900,American Economic Review,2018.0,julian di giovanni,julian di giovanni,pdi67
1901,American Economic Review,2018.0,ana cecília fieler,,
1902,American Economic Review,2018.0,daniel yi xu,,
1903,American Economic Review,2018.0,ali hortaçsu,,
1904,American Economic Review,2018.0,allen zhang,,
1905,American Economic Review,2018.0,nicola fuchs-schündeln,,
1906,American Economic Review,2018.0,will dobbie,,
1907,American Economic Review,2018.0,jacob goldin,,
1908,American Economic Review,2018.0,crystal s. yang,,
1909,American Economic Review,2018.0,kamila sommer,,
1910,American Economic Review,2018.0,paul sullivan,paul joseph sullivan,psu135
1911,American Economic Review,2018.0,erzo f. p. luttmer,erzo f. p. luttmer,plu27
1912,American Economic Review,2018.0,andrew a. samwick,andrew samwick,psa395
1913,American Economic Review,2018.0,raymond kluender,,
1914,American Economic Review,2018.0,christopher l. culp,,
1915,American Economic Review,2018.0,yoshio nozawa,,
1916,American Economic Review,2018.0,pietro veronesi,,
1917,American Economic Review,2018.0,edoardo teso,,
1918,American Economic Review,2018.0,noriaki okamoto,,
1919,American Economic Review,2018.0,lawrence m. ausubel,,
1920,American Economic Review,2018.0,ulrich doraszelski,,
1921,,,,,
1922,American Economic Review,2018.0,greg kaplan,greg warren kaplan,pka660
1923,American Economic Review,2018.0,giovanni l. violante,giovanni luca violante,pvi7
1924,American Economic Review,2018.0,christophe spaenjers,,
1925,American Economic Review,2018.0,william copeland,,
1926,American Economic Review,2018.0,e. jane costello,,
1927,American Economic Review,2018.0,naoki aizawa,,
1928,American Economic Review,2018.0,you suk kim,,
1929,American Economic Review,2018.0,dave donaldson,,
1930,American Economic Review,2018.0,jonas kolsrud,,
1931,American Economic Review,2018.0,peter nilsson,,
1932,American Economic Review,2018.0,johannes spinnewijn,,
1933,American Economic Review,2018.0,xavier jaravel,,
1934,American Economic Review,2018.0,neviana petkova,,
1935,American Economic Review,2018.0,mark bils,,
1936,American Economic Review,2018.0,peter j. klenow,,
1937,American Economic Review,2018.0,benjamin a. malin,benjamin andrew malin,pma830
1938,American Economic Review,2018.0,cathy zhang,cathy m. zhang,pzh422
1939,American Economic Review,2018.0,dana foarta,,
1940,American Economic Review,2018.0,maya rossin-slater,,
1941,American Economic Review,2018.0,maya rossin-slater,,
1942,American Economic Review,2018.0,yusuf neggers,,
1943,American Economic Review,2018.0,thomas g. wollmann,,
1944,American Economic Review,2018.0,shoumitro chatterjee,,
1945,American Economic Review,2018.0,tom vogl,,
1946,American Economic Review,2018.0,hannah m. postel,,
1947,American Economic Review,2018.0,alvin e. roth,alvin roth,pro40
1948,American Economic Review,2018.0,gregory s. crawford,gregory s crawford,pcr19
1949,American Economic Review,2018.0,kyle jurado,,
1950,American Economic Review,2018.0,seunghoon na,,
1951,American Economic Review,2018.0,stephanie schmitt-grohé,,
1952,American Economic Review,2018.0,martín uribe,,
1953,American Economic Review,2018.0,vivian yue,,
1954,American Economic Review,2018.0,liran einav,,
1955,American Economic Review,2018.0,neel sundaresan,,
1956,American Economic Review,2018.0,hans k. hvide,hans hvide,phv1
1957,American Economic Review,2018.0,brian mccaig,brian mccaig,pmc113
1958,American Economic Review,2018.0,jörg l. spenkuch,,
1959,American Economic Review,2018.0,b. pablo montagnes,,
1960,American Economic Review,2018.0,daniel b. magleby,,
1961,American Economic Review,2018.0,marika cabral,marika ilona cabral,pca839
1962,American Economic Review,2018.0,michael geruso,michael l. geruso,pge198
1963,American Economic Review,2018.0,neale mahoney,,
1964,American Economic Review,2018.0,giovanni l. violante,giovanni luca violante,pvi7
1965,American Economic Review,2018.0,andrés rodríguez-clare,,
1966,American Economic Review,2018.0,stephen yeaple,stephen ross yeaple,pye37
1967,American Economic Review,2018.0,daniel k. fetter,daniel keath fetter,pfe278
1968,American Economic Review,2018.0,lars-alexander kuehn,,
1969,American Economic Review,2018.0,michal kolesár,,
1970,American Economic Review,2018.0,manuel garcía-santana,,
1971,American Economic Review,2018.0,laura puccio,,
1972,American Economic Review,2018.0,ferdinand m. vieider,,
1973,American Economic Review,2018.0,bei qin,,
1974,American Economic Review,2018.0,david strömberg,,
1975,American Economic Review,2018.0,yanhui wu,,
1976,American Economic Review,2018.0,chen lian,,
1977,American Economic Review,2018.0,saten kumar,,
1978,American Economic Review,2018.0,ben m. sand,,
1979,American Economic Review,2018.0,e. glen weyl,eric glen weyl,pwe266
1980,American Economic Review,2018.0,juan antolín-díaz,,
1981,American Economic Review,2018.0,juan f. rubio-ramírez,,
1982,American Economic Review,2018.0,ilyana kuziemko,,
1983,American Economic Review,2018.0,ebonya washington,,
1984,American Economic Review,2018.0,joshua blumenstock,joshua evan blumenstock,pbl237
1985,American Economic Review,2018.0,tarek ghani,,
1986,American Economic Review,2018.0,kerwin kofi charles,,
